specObjID,z,zErr,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z
314224238707894272,0.03726012,1.492783E-05,9.467217,15.30998,33.86591,61.37598,110.9779
314224507277568000,0.1001817,4.492385E-05,12.22974,19.38909,40.31377,62.86533,143.4765
314224513585801216,0.03995032,1.078494E-05,9.730873,15.47248,33.26907,63.0871,117.0026
314224782155474944,0.1256668,4.653715E-05,11.81622,19.22228,39.85779,59.69712,130.1992
314224788463708160,0.07179571,1.096296E-05,9.418305,14.9596,32.96304,62.14886,115.3935
314225057033381888,0.03714728,2.882118E-05,12.3765,19.5834,40.64037,62.48734,135.4406
314225063341615104,0.05509237,6.988975E-06,9.411413,15.06081,33.533,61.13454,114.9808
314225331911288832,0.07954802,3.116286E-05,12.93816,20.60803,41.94975,64.62906,140.9882
314225338219522048,1.858931,0.0007879767,9.405786,14.83508,32.71341,61.37654,110.9641
314225606789195776,0.2067213,8.097724E-05,11.67798,19.16259,40.92785,63.28051,136.0997
314225613097428992,0.4422334,0.0001083791,9.215169,14.52711,32.05596,61.74238,110.7422
314225887975335936,0.0968032,2.154563E-05,9.579948,14.92811,32.28166,63.07819,112.858
314226156545009664,1.858633,0.0007942154,12.8493,20.5093,41.10511,63.67595,142.4844
314226162853242880,0.07892149,9.585504E-06,9.420851,14.74429,31.97566,60.69019,110.1443
314226431422916608,0.2320527,8.822544E-05,11.686,19.0534,40.43334,63.45156,140.1352
314226437731149824,0.1522844,3.863153E-05,9.455166,14.75949,32.52697,59.82927,114.5243
314226706300823552,0.3238183,0.0001453986,9.68124,16.13492,38.09485,60.75295,135.981
314226712609056768,0.1259301,3.690981E-05,9.454819,14.83521,32.23226,61.07848,113.0637
314226981178730496,0.1522978,3.715424E-05,12.79865,20.20461,41.1139,64.54467,138.4809
314227256056637440,0.07888723,1.189627E-05,11.235,18.98146,40.13284,62.4623,139.3019
314227262364870656,0.3237111,7.657305E-05,9.521159,14.81233,32.71551,62.37597,118.9993
314227530934544384,0.126026,6.577244E-05,11.53292,19.38152,40.96597,64.08981,138.4398
314227537242777600,0.07961485,2.034105E-05,9.268883,14.77665,33.08969,63.30913,112.0139
314227805812451328,0.1523531,4.65804E-05,12.14704,19.53411,40.44926,62.80244,133.6893
314227812120684544,0.1522895,1.875601E-05,9.548748,14.87537,32.61619,59.68969,112.2663
314228080690358272,0.02855547,8.25909E-06,12.65533,20.38272,41.9562,64.45128,144.4202
314228086998591488,0.0285547,8.653894E-06,9.607031,14.90135,32.78154,60.09299,117.221
314228355568265216,0.08029628,2.190671E-05,7.493061,10.40267,25.96346,39.07692,79.05607
314228361876498432,0.04360514,1.132592E-05,9.359674,14.74168,32.87917,61.62663,111.7294
314228630446172160,0.09721424,4.373508E-05,12.14724,19.64432,40.84393,64.31532,142.3548
314228636754405376,0.2970397,4.596669E-05,9.50302,14.71504,32.02164,62.04662,110.4142
314228905324079104,0.09682065,3.015809E-05,12.60834,20.36139,42.0776,65.01949,141.3719
314228911632312320,0.2064361,3.92538E-05,9.486492,14.67684,32.63118,61.31897,111.6658
314229455079892992,0.4417731,0.0002020687,6.378975,10.25857,31.57345,53.61274,120.8404
314229461388126208,0.02867569,7.138003E-06,9.53193,14.77182,32.12849,49.3758,120.3999
314229729957799936,0.02867683,7.941469E-06,12.32329,19.79816,39.80399,61.32169,129.4181
314229736266033152,0.08032753,5.176615E-06,8.972117,14.39352,32.14309,60.94009,199.4668
314230004835706880,0.3737386,0.0002049504,13.27875,21.08059,41.89191,64.32247,149.3899
314230011143940096,0.09720837,2.338385E-05,9.148586,14.6445,33.00204,62.76162,113.312
314230279713613824,0.04354225,1.203282E-05,12.23767,19.82777,40.9936,63.61433,142.7204
314230286021847040,0.2320105,4.665583E-05,8.887672,14.58514,32.28893,60.972,110.8167
314230554591520768,0.2969479,8.292151E-05,11.51469,18.38142,39.5452,61.30653,135.994
314230829469427712,0.1126995,1.553971E-05,12.94675,20.22062,41.61882,65.37986,143.8607
314230835777660928,0.07844694,1.770838E-05,9.298631,14.88311,32.98243,63.71867,116.3327
314231104347334656,0.09975307,3.062578E-05,12.87685,20.98648,43.90483,68.69061,149.038
314231110655567872,0.0985229,3.203488E-05,9.224727,14.74294,32.90895,60.32795,109.5499
314231379225241600,0.09848727,3.719354E-05,12.22533,19.4741,40.34499,64.11053,138.9478
314231385533474816,0.1127986,1.334238E-05,9.190369,14.74746,33.14922,61.4025,114.6188
314231660411381760,0.09778262,2.45431E-05,9.070833,14.76189,32.98606,62.62268,113.7847
314231928981055488,0.09757034,2.285599E-05,12.9239,20.77337,43.53952,67.2675,144.0531
314231935289288704,0.3001334,4.981367E-05,8.842249,14.43312,32.80954,62.1898,126.1258
314232203858962432,0.0723697,1.161846E-05,11.12256,18.66482,41.33244,64.31466,138.3284
314232478736869376,0.03884918,2.108183E-05,12.83663,20.58711,42.86052,65.94278,145.3789
314232485045102592,0.09978596,1.876268E-05,9.314223,14.81484,32.70748,62.27627,111.0743
314232753614776320,0.09893066,3.01166E-05,12.97445,20.62418,43.18544,66.98057,145.9113
314232759923009536,0.1090019,2.440416E-05,9.173492,14.769,33.21484,63.48932,116.6386
314233028492683264,0.09980233,0.0001569003,13.55376,21.31699,42.53379,67.12276,148.0262
314233034800916480,0.1283838,5.491057E-06,9.16383,14.76118,33.07366,61.68925,112.6124
314233303370590208,0.07841327,2.644465E-05,12.99165,20.68164,43.13134,66.89899,145.6196
314233309678823424,0.09746449,1.913938E-05,9.238962,14.88253,33.09124,62.63105,111.5483
314233578248497152,0.0732898,1.319639E-05,10.63537,17.6845,40.28895,64.88425,142.5373
314233584556730368,0.03980287,2.937032E-05,9.300051,14.86025,32.71996,62.69526,117.4066
314233853126404096,0.07271247,2.638456E-05,12.47208,20.20369,43.11586,67.02641,144.1698
314233859434637312,0.07322511,9.420985E-06,9.409202,14.86981,32.85577,62.62815,116.5543
314234128004311040,0.1091058,3.694411E-05,12.95015,20.47642,42.32928,65.84039,143.317
314234134312544256,0.07854028,1.146407E-05,9.247668,14.90271,33.36081,62.94706,121.5726
314234402882217984,0.03984872,4.468154E-05,11.96978,19.20344,40.84199,63.92178,140.2027
314234409190451200,0.03891266,1.318004E-05,9.355652,15.03204,32.97849,63.02707,128.803
314234677760124928,0.07273796,8.00117E-06,12.86197,20.27183,41.59984,65.8581,144.4837
314234684068358144,0.1659525,9.089707E-06,9.204847,14.85254,32.87564,62.57338,111.3778
314234952638031872,0.1658691,1.039952E-05,13.05108,20.40609,41.86137,64.3819,141.3066
314234958946265088,0.07265639,2.480543E-05,9.413037,15.10922,33.44631,62.93911,115.5744
314235227515938816,0.09786433,3.353521E-05,13.02327,20.44825,42.28148,65.24239,143.4836
314235233824172032,0.07278237,7.295497E-06,9.203592,14.88067,33.27977,64.3381,117.2722
314235502393845760,0.1284104,6.972004E-06,12.88563,20.16226,40.96726,62.69862,132.4294
314235508702078976,0.07248184,8.796733E-06,9.190472,14.88463,32.94588,63.20356,115.5208
314235777271752704,0.07862365,1.340211E-05,12.91356,20.31883,42.03452,65.17886,142.778
314235783579985920,0.8912695,0.7444268,9.291572,14.83792,32.86889,61.17871,112.774
314236052149659648,0.3002936,8.667301E-05,10.25641,18.15064,41.49397,66.90895,140.3434
314236058457892864,0.09899887,2.188298E-05,9.090651,14.85534,33.25325,62.71084,113.9678
314236327027566592,0.3627833,0.000184307,8.507033,15.65147,38.65611,64.5186,146.2747
314236333335799808,0.06342091,1.254415E-05,9.066545,14.77105,32.8553,60.45911,112.4114
314236601905473536,0.1432072,3.532808E-05,13.04354,20.71994,43.14752,67.63409,144.9525
314236876783380480,0.09790788,3.830355E-05,12.45308,20.21875,42.57966,67.20635,144.8248
314236883091613696,0.0822929,2.287993E-05,9.129755,14.76364,32.59943,61.38206,113.2364
314237151661287424,0.3316676,0.0005520107,13.53775,21.15792,42.4677,67.1521,147.6386
314237157969520640,0.1416027,2.324428E-05,9.177726,14.81343,32.80461,62.46782,113.7109
314237426539194368,0.4423695,0.0001521422,3.687324,13.27099,39.05521,63.66139,135.3585
314237432847427584,0.07712074,2.309952E-05,9.149243,14.84143,32.82669,60.9021,114.5736
314237976295008256,0.3222853,0.0002068502,6.296136,14.36938,35.52489,54.02988,109.0912
314237982603241472,0.3626912,8.972595E-05,9.109076,14.75522,32.19801,60.97839,115.6343
314238251172915200,0.01935238,5.068828E-06,12.74753,20.25554,41.68446,65.21616,141.2522
314238257481148416,0.1432189,2.31107E-05,9.077299,14.83889,32.90366,62.14118,113.6304
314238526050822144,0.08221359,3.258456E-05,13.01093,20.7029,42.69465,68.05567,145.2056
314238532359055360,0.09802958,2.613106E-05,8.809114,14.6522,32.93566,62.23821,112.9509
314238807236962304,0.3541408,9.750447E-05,9.067882,14.7924,32.73035,61.38322,111.8962
314239075806636032,0.07689773,3.190239E-05,12.85721,20.33305,42.01051,67.16685,142.515
314239082114869248,0.1953298,3.412969E-05,9.177202,14.88518,32.54122,61.64498,121.3025
314239350684542976,0.1658574,6.200536E-05,12.01695,19.56942,41.82214,66.84053,149.8447
314239356992776192,0.06351299,7.524832E-06,8.774669,14.5949,32.57141,60.74577,109.5558
314239625562449920,0.3545655,-1,12.77246,20.13277,41.60238,65.52942,142.8766
314239631870683136,0.4424269,0.000114103,8.999204,14.66517,32.4201,60.77789,119.5695
314239900440356864,0.1416098,3.917921E-05,12.52786,20.26031,42.83067,68.10828,158.929
314239906748590080,0.3223896,0.0001160823,9.00105,14.70842,32.0741,61.38125,112.8179
314240175318263808,0.06356954,8.374556E-06,12.42482,20.10041,41.79699,66.09385,139.7743
314240181626497024,0.07685738,2.493855E-05,8.825966,14.66384,32.2831,63.37956,112.3583
314240450196170752,0.4418891,0.0002885132,4.313039,11.07277,34.94974,62.71025,141.1927
314240456504403968,0.165955,3.412197E-05,9.0012,14.78635,32.64637,61.82357,111.4967
314240731382310912,0.01934646,5.788365E-06,8.761432,14.66144,32.74605,62.48875,112.5316
314240999951984640,0.0771634,3.317457E-05,12.9121,20.66282,42.86564,68.66591,146.9275
314241274829891584,0.06334202,1.888236E-05,13.06581,20.98365,44.61679,70.43433,148.5234
314241549707798528,0.1952083,5.661514E-05,11.63225,19.59454,42.64721,68.40218,150.7321
314241556016031744,0.4419655,0.000164319,8.644214,14.27035,31.5043,58.87476,105.4089
314241824585705472,0.07748611,2.330921E-05,13.03002,20.93533,44.47605,68.80067,148.8446
314241830893938688,0.1435137,2.13074E-05,8.879384,14.7864,32.86914,62.4809,114.1016
314242099463612416,0.1136595,4.308254E-05,12.5522,20.40007,42.60991,67.10411,143.4779
314242105771845632,0.07771457,6.980876E-06,8.656785,14.57154,32.72614,62.38702,118.5025
314242380649752576,0.1641706,3.629663E-05,8.609571,14.56681,32.45089,62.34594,116.6755
314242649219426304,0.16393,2.416341E-05,13.03834,21.03577,44.6539,70.13834,155.2598
314242655527659520,0.02835528,3.736126E-06,8.854994,14.82647,32.56942,63.68204,113.0695
314242924097333248,0.07575218,1.471856E-05,11.3545,19.29739,41.8448,67.62018,141.8106
314242930405566464,0.07742631,1.704246E-05,8.868005,14.81171,32.9334,61.21912,117.3418
314243198975240192,0.04394472,9.082024E-06,12.28808,20.01678,42.09046,68.06126,149.0339
314243205283473408,0.1267982,2.692609E-05,8.845826,14.77958,32.94175,62.03018,114.2009
314243480161380352,0.04916326,1.242542E-05,8.67902,14.74939,33.05123,62.07003,113.9341
314243748731054080,0.07771179,8.417078E-06,12.53827,20.18852,41.91821,65.45573,143.838
314243755039287296,0.07581005,1.170155E-05,8.953478,14.76993,32.78117,61.81989,112.4279
314244023608961024,0.164217,5.080954E-05,12.77561,20.59286,43.01363,67.45525,145.8316
314244029917194240,0.2971726,5.369846E-05,8.910551,14.69489,32.15808,61.81442,118.3259
314244298486867968,0.04913518,1.671309E-05,13.06317,21.08271,44.8975,70.57451,147.5453
314244304795101184,0.04394962,8.194835E-06,8.494445,14.41475,32.30658,63.8299,113.9045
314244848242681856,0.297196,6.623734E-05,12.0117,19.8451,42.24171,67.11239,147.9687
314244854550915072,0.1638743,1.733334E-05,8.767694,14.80745,33.25837,63.18747,120.5572
314245123120588800,0.09701689,1.178821E-05,11.13385,19.61793,42.19826,68.17236,154.2108
314245129428822016,0.09708414,1.077322E-05,8.929148,14.76071,32.66276,61.16063,114.7284
314245397998495744,0.0283584,4.417399E-06,13.21904,21.20713,44.04041,69.30876,160.0619
314245672876402688,1.332656,0.0005377165,13.3289,21.23568,43.40984,67.87541,141.3633
314245679184635904,1.332306,0.0004060516,8.849374,14.82276,32.6605,62.55478,114.6107
314245947754309632,0.3355121,6.480928E-05,7.299795,14.68748,38.80169,65.66835,147.6055
314245954062542848,0.3354626,5.396815E-05,8.964563,14.82277,32.84428,62.9491,113.1063
314246222632216576,0.1126818,2.624694E-05,12.99724,21.09091,44.94126,70.5675,147.8464
314246228940449792,0.1136343,3.190645E-05,8.858346,14.83246,33.1891,64.62968,115.7392
314246497510123520,0.1435746,3.031542E-05,12.83312,20.73109,44.0612,68.96465,149.5523
314246772388030464,0.02739674,4.635394E-06,13.00241,21.00428,43.78111,68.83851,148.0925
314246778696263680,0.02736283,5.947373E-06,8.730811,14.8084,33.17626,64.34933,120.5587
314247047265937408,0.1267786,3.656753E-05,12.68227,20.68136,43.85121,70.33875,150.7304
314247053574170624,0.1127516,2.005906E-05,8.806044,14.74003,32.56361,62.38101,121.2728
314247322143844352,0.04617581,1.838378E-05,10.58279,19.12419,41.71549,66.12733,140.4902
314247328452077568,0.0459212,1.116004E-05,8.645925,14.62635,32.42014,62.0858,121.052
314247597021751296,0.1022776,3.481188E-05,11.66808,19.50226,41.77082,67.1284,148.6903
314247603329984512,0.04612494,1.089914E-05,8.574413,14.45581,31.99223,61.6427,107.9471
314247871899658240,0.1406571,1.040598E-05,12.68306,20.74006,43.3367,68.84015,149.5056
314247878207891456,0.3578508,9.861981E-05,5.580686,13.3166,32.63969,60.7916,104.9775
314248146777565184,0.7471075,0.0002550513,13.09518,21.10186,42.987,67.60197,145.8292
314248153085798400,0.1141875,1.550138E-05,8.907622,14.78884,32.66063,61.22803,121.0385
314248421655472128,0.04591478,1.592361E-05,12.46319,20.71162,44.21225,70.83414,151.4543
314248427963705344,0.4865356,0.000143723,8.655557,14.17742,31.49227,60.10622,110.928
314248696533379072,0.07798993,7.524567E-06,12.41904,20.3606,42.33961,66.60352,158.3219
314248702841612288,0.09612727,1.479148E-05,8.761122,14.57582,32.3094,60.96774,113.4548
314248971411286016,0.1125381,4.098434E-05,12.23404,20.58367,43.82966,68.72539,160.2692
314248977719519232,0.07721605,7.576957E-06,8.705004,14.60489,32.06214,61.041,110.2424
314249246289192960,0.04583197,1.361695E-05,12.66649,21.15382,46.19806,72.34868,148.3714
314249521167099904,0.114267,2.388214E-05,12.99158,21.23439,44.94358,70.96951,151.4266
314249527475333120,0.2048847,6.448562E-06,8.462132,14.39625,32.08113,61.63763,113.6925
314249796045006848,0.06905317,9.852112E-06,12.94113,21.01679,43.79562,68.85614,143.913
314249802353240064,0.3562523,7.091312E-05,8.833161,14.55174,32.28526,60.77456,111.1644
314250070922913792,0.4868321,0.0001834342,4.322495,10.83919,33.87185,61.01899,143.4504
314250077231147008,0.1139016,3.290119E-05,8.681072,14.61086,32.61959,61.13862,111.7232
314250345800820736,0.7416165,1.23885,13.26814,21.21719,42.90052,69.08161,149.7329
314250352109053952,0.7469769,0.0001622268,8.678022,14.53865,32.53511,61.34241,120.1686
314250620678727680,0.1137182,1.565246E-05,11.37184,19.49941,41.89487,67.35464,145.7771
314250626986960896,0.06904177,9.590384E-06,8.748461,14.62201,32.64167,61.8125,122.1913
314250895556634624,0.2048592,8.362717E-06,12.29673,20.37601,41.56815,62.24897,100.3942
314250901864867840,0.1136456,1.138164E-05,8.70406,14.62824,32.22651,61.43401,106.8882
314251170434541568,0.04563515,1.470076E-05,12.86781,21.26944,46.26382,70.8951,152.5477
314251176742774784,0.07801542,7.266219E-06,8.748991,14.55819,32.06324,61.09864,115.2246
314251445312448512,0.09614027,1.793987E-05,12.24764,20.30724,42.17683,66.22972,147.798
314251451620681728,0.04581992,1.073267E-05,8.725601,14.73849,32.40014,62.36503,114.7789
314251720190355456,0.3561552,0.0001115123,11.20144,19.60148,42.83658,68.07112,157.7863
314251726498588672,0.1023834,3.181626E-05,8.575592,14.56746,32.20324,62.20691,113.8131
314251995068262400,0.1137485,6.494015E-05,12.46329,20.76628,43.80765,68.53075,148.5031
314252001376495616,0.04569846,1.028654E-05,8.839661,14.83038,32.94897,62.37338,113.0035
314252269946169344,0.07722676,7.339723E-06,12.32785,20.53563,42.67684,67.85558,148.3786
314252276254402560,0.1406462,9.707658E-06,8.774899,14.62421,32.56373,63.13998,115.0029
314252544824076288,0.3579798,0.0001406855,8.142988,16.10701,39.76225,64.06783,137.5456
314252551132309504,0.1124513,2.179261E-05,8.510905,14.47545,32.76686,62.62716,114.2649
314252819701983232,0.07849122,8.751154E-06,12.48909,20.56634,42.59042,66.62034,145.436
314252826010216448,0.02892305,1.346695E-05,8.736799,14.65058,32.64985,63.21881,112.8724
314253094579890176,0.113535,3.817113E-05,12.43633,20.80534,44.26306,69.26684,149.1948
314253100888123392,0.1654775,2.587739E-05,8.971295,14.82753,32.58796,62.1586,116.238
314253369457797120,0.07763864,1.713785E-05,11.55074,19.89411,42.35337,67.69353,148.2338
314253375766030336,0.2099146,1.868568,8.958851,14.77102,32.28143,61.32986,121.4575
314253644335704064,0.02888952,1.295026E-05,12.58637,20.67443,43.70557,70.034,150.1091
314253650643937280,0.1518113,1.029035E-05,8.689746,14.63843,32.48947,62.68505,111.2028
314253919213611008,0.1131206,2.758057E-05,11.77327,19.87538,41.78188,65.99816,142.8124
314253925521844224,0.07655678,7.032173E-06,8.775236,14.68971,32.96183,62.42216,121.7195
314254194091517952,0.1654764,3.768148E-05,11.9613,20.40273,44.20594,69.08749,152.6893
314254200399751168,0.1130199,2.153773E-05,8.881763,14.65156,32.68848,62.766,115.8876
314254468969424896,0.1517855,1.222231E-05,12.34274,20.69666,43.64424,68.46272,149.7472
314254475277658112,0.1135049,3.06339E-05,8.791783,14.66927,32.96494,63.56838,117.5308
314254743847331840,0.07588086,1.647696E-05,13.11288,21.78071,47.55769,72.23549,156.0911
314254750155565056,0.07842522,8.090708E-06,8.983975,14.82367,32.73484,62.48845,114.9653
314255018725238784,0.07653718,7.777358E-06,12.40866,20.55828,42.98507,68.56158,152.311
314255025033472000,0.07759764,1.145174E-05,8.898972,14.63999,32.38491,61.32485,114.2191
314255293603145728,0.07596852,1.599628E-05,12.11532,20.55786,43.34336,68.82507,150.5006
314255299911378944,0.143644,1.908243E-05,8.942524,14.85295,33.20189,62.62536,114.6828
314255574789285888,0.152572,2.656695E-05,8.894352,14.79421,32.76093,63.42595,115.4966
314255843358959616,0.143727,2.798105E-05,12.94547,21.34001,44.90918,71.89197,160.8063
314255849667192832,0.1431873,1.877019E-05,8.842971,14.83931,33.03637,63.91294,116.2053
314256118236866560,0.1522308,4.187919E-05,12.68795,21.01059,44.05664,70.5928,158.8568
314256124545099776,0.07590517,1.252446E-05,8.947844,14.98452,32.87759,63.38814,114.5999
314256393114773504,0.1431414,3.029178E-05,12.99823,21.47601,45.28955,71.20022,149.8357
314256399423006720,0.1259206,1.385151E-05,8.808998,14.67484,32.21383,61.08068,112.3445
314256667992680448,0.1524911,4.414649E-05,12.54459,20.92328,43.98021,69.20951,144.9458
314256942870587392,0.07578294,2.187694E-05,12.82815,21.32711,44.85301,72.27581,148.521
314256949178820608,0.07598818,1.406853E-05,8.744568,14.57906,32.87227,62.32944,124.1525
314257217748494336,0.1258637,1.698932E-05,11.40977,19.69845,42.44729,69.88515,143.4212
314257224056727552,0.03890612,7.007678E-06,8.875989,14.77846,33.11924,62.44519,122.2656
314257492626401280,0.07561931,1.870993E-05,12.81994,21.20222,45.19188,71.97589,151.5259
314257498934634496,0.07582272,1.447397E-05,8.839905,14.80116,33.2839,62.73669,114.6779
314257767504308224,0.03890887,6.880014E-06,12.90086,21.16696,43.48218,70.89455,149.5553
314257773812541440,0.1522495,2.775298E-05,9.102263,14.94487,33.13037,63.50264,120.5715
314258042382215168,0.6454815,0.000277906,13.32785,21.47021,43.38296,71.45633,152.0879
314258048690448384,0.07563203,1.247798E-05,9.008923,14.94563,33.25721,63.55999,116.4622
314258317260122112,0.1008763,2.333426E-05,11.29951,19.80186,42.40053,67.21751,144.3185
314258323568355328,0.0494813,9.554247E-06,8.745521,14.67012,32.92129,63.21004,116.0529
314258592138029056,0.07714356,2.077601E-05,13.07591,21.71484,46.464,73.21489,157.4332
314258598446262272,0.3362261,6.36304E-05,9.024139,14.7675,32.68944,62.42323,114.7895
314258867015936000,0.1830074,2.253864E-05,11.11879,19.92931,43.40326,69.84171,151.3648
314259148202076160,0.2744364,8.393509E-05,9.013494,14.70555,32.75745,61.86765,118.8288
314259423079983104,0.07710142,1.404637E-05,8.686839,14.7282,32.82069,62.76258,114.2406
314259691649656832,0.1864656,6.515245E-05,11.73468,20.14165,42.73027,68.48117,157.3032
314259697957890048,0.1008167,2.030789E-05,9.070593,14.82479,32.42181,62.16019,113.1199
314259966527563776,2.145198,0.0004082659,13.25143,21.39806,44.07677,69.05434,151.8298
314259972835796992,0.1864258,4.522497E-05,9.029252,14.77126,32.84239,61.7168,114.6531
314260241405470720,0.1545724,2.996775E-05,13.00917,21.57968,46.49609,73.57333,152.0036
314260247713703936,3.018271,0.002860225,9.047871,14.77957,32.76853,61.97919,116.0598
314260516283377664,0.3362052,0.0001108935,8.959405,17.27812,41.04672,68.95811,150.0736
314260522591610880,0.1544924,2.723674E-05,8.789542,14.70889,32.54643,61.83559,114.5674
314260791161284608,0.4508191,0.000251554,13.3525,21.6771,44.61123,71.27364,162.3764
314261066039191552,0.1461419,3.455713E-05,12.56872,20.92178,44.42709,70.66056,153.8368
314261072347424768,0.1461117,2.377872E-05,9.003635,14.87343,33.26427,62.73524,110.1586
314261347225331712,0.0725622,6.213883E-06,8.551132,14.67929,33.34172,63.09064,120.866
314261615795005440,0.07259753,6.675486E-06,13.1846,21.68201,44.96857,70.99276,153.5221
314261622103238656,0.09824301,1.928541E-05,9.020267,14.85483,32.98624,62.10925,115.8191
314261890672912384,0.2742982,0.0001623113,6.809038,14.7979,39.34729,67.88742,155.4025
314261896981145600,0.09781546,1.117807E-05,9.064114,14.91742,33.0632,62.51046,119.5797
314262165550819328,0.09794187,1.032428E-05,12.74778,21.03974,44.33039,72.38564,151.719
314262440428726272,0.09817845,2.83813E-05,12.89341,21.2186,44.77449,73.52728,152.8788
314262446736959488,0.4517016,0.0001259483,6.228115,12.71357,31.05291,62.73912,114.7214
314262715306633216,4.572018,0.001693399,9.207554,14.63914,28.64618,47.84322,102.6497
314262721614866432,0.4511186,0.0001804498,8.474891,14.35226,32.71157,62.74638,113.7962
314262990184540160,0.04950236,1.031387E-05,12.99556,21.28481,44.48038,70.83234,150.4315
314262996492773376,0.1829808,1.450264E-05,8.550481,14.25601,32.1267,62.87542,115.4579
314263265062447104,0.2925424,1.956331E-05,1.945637,5.871917,19.22656,31.80609,69.40453
314263271370680320,0.1831767,4.218634E-05,9.141074,14.87337,33.02496,63.34159,114.6372
314263539940354048,0.1831885,5.551187E-05,12.42334,20.73436,43.77208,69.87144,147.1084
314263546248587264,2.145936,0.000289367,8.788399,14.69466,32.48922,61.45892,113.4583
314263814818260992,0.107269,2.346988E-05,13.17218,21.70991,46.39229,74.05283,155.241
314263821126494208,0.151025,2.137081E-05,8.699255,14.50873,32.30667,62.16766,113.1673
314264089696167936,0.1510452,2.658894E-05,11.9734,20.50784,43.853,70.82498,161.484
314264096004401152,0.125999,2.130192E-05,8.605207,14.52151,32.47956,62.02195,122.2463
314264364574074880,0.1074046,2.695001E-05,12.97617,21.46138,46.44124,72.92535,165.0123
314264370882308096,0.1005874,7.281727E-06,8.894656,14.66446,32.41604,62.59394,114.4216
314264639451981824,0.1602764,2.621417E-05,12.94978,21.51937,45.76772,81.99386,154.6849
314264645760215040,0.1602505,1.937158E-05,8.712758,14.50602,32.37416,62.56981,114.2394
314264914329888768,0.1071973,5.109414E-05,12.34886,20.96816,44.41369,72.29931,163.2946
314264920638121984,0.1442194,3.186329E-05,8.620535,14.3195,32.06116,64.09377,120.454
314265189207795712,1.190544,0.7667984,13.42927,21.62134,43.75383,71.42757,149.4586
314265195516028928,0.1890196,0.0003030472,9.129092,14.78786,32.45117,61.7414,108.844
314265464085702656,0.2148137,4.169935E-05,11.88503,20.84925,45.16759,70.71202,154.1066
314265470393935872,0.1074399,2.109175E-05,8.639499,14.42234,32.17294,61.66772,121.4768
314265738963609600,0.100033,3.270094E-05,13.16939,21.67222,46.10374,74.05043,151.9337
314265745271842816,0.1071898,2.020658E-05,8.705884,14.59227,32.95215,63.28706,123.4031
314266013841516544,0.1443277,4.482132E-05,12.16166,20.4358,44.09168,72.79784,152.5327
314266020149749760,0.214741,3.09024E-05,8.510048,14.40242,32.42191,61.45071,120.4444
314266288719423488,0.07671444,9.04788E-06,12.95525,21.00211,43.69458,71.51491,149.138
314266295027656704,0.1000669,2.374523E-05,8.841299,14.61279,32.34733,61.48071,110.3775
314266563597330432,0.0997115,2.601654E-05,13.32494,21.84734,46.73577,74.68379,154.5141
314266569905563648,2.818434,0.0002257351,9.112181,14.6984,32.3368,62.21643,110.2387
314266838475237376,0.4566457,0.0001018904,13.28652,21.2025,44.83824,72.13278,151.7518
314266844783470592,0.1093072,1.974754E-05,8.822748,14.59744,32.47098,62.33049,120.6781
314267113353144320,0.1432553,3.069228E-05,13.20684,21.71939,46.2539,74.36053,154.727
314267119661377536,0.07671343,9.273874E-06,8.942886,14.63618,32.31433,62.24024,122.8713
314267388231051264,0.1093131,2.265562E-05,12.88118,21.14529,44.82199,72.68242,158.2909
314267394539284480,0.1758793,3.275685E-05,8.950963,14.62647,32.9607,62.28077,123.7268
314267663108958208,0.09616559,1.235317E-05,13.48188,22.14536,46.54683,73.95171,159.261
314267669417191424,0.4565538,8.271053E-05,9.071579,14.70135,32.04992,61.29932,113.8736
314267937986865152,0.176751,1.97204E-05,12.14383,20.46118,43.86553,71.63542,158.9539
314267944295098368,0.09964518,2.077957E-05,8.900903,14.74861,32.71367,62.44106,118.6066
314268212864772096,0.1006135,7.340036E-06,13.46732,21.95226,45.65291,71.86352,156.2439
314268219173005312,0.14329,2.13909E-05,8.90319,14.74627,32.93881,64.40022,116.1616
314268487742679040,0.1260396,2.899321E-05,13.21644,21.68532,46.17898,73.83852,158.8198
314268494050912256,0.1070992,3.643109E-05,8.864242,14.58214,32.3361,62.24994,116.9735
314268762620585984,0.1759717,4.670755E-05,12.66024,21.11029,45.29385,73.12407,160.1705
314268768928819200,0.176712,1.583368E-05,8.733702,14.47412,32.2196,62.05324,114.5892
314269037498492928,2.869105,0.0007676739,13.02413,21.31597,44.2672,69.89332,151.2526
314269043806726144,0.09613471,1.40439E-05,8.937126,14.79335,32.64645,63.12983,114.025
314269312376399872,0.1524639,1.237628E-05,13.11604,21.35735,44.84601,72.6115,163.1972
314269318684633088,0.1418804,2.718809E-05,9.061202,14.7214,32.06993,61.3339,113.8009
314269587254306816,0.1141448,3.997124E-05,12.135,20.44493,43.81518,72.88329,165.4238
314269593562540032,0.3566165,9.067447E-05,8.991285,14.51559,32.08037,60.61979,110.6135
314269862132213760,0.1418696,3.303295E-05,13.22718,21.50594,44.88209,71.46432,150.9266
314269868440446976,0.3565406,9.944639E-05,8.855459,14.32591,31.7216,60.62766,108.7054
314270137010120704,0.1138057,3.24788E-05,12.52332,20.84446,44.75945,72.74458,150.6818
