SpecObjID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
301796452890339328,0.08473924,1.887115E-05,19.86267,17.62041,16.62086,16.19044,15.84386
301796727768246272,0.1262092,8.138367E-06,18.667,17.65706,17.26798,17.01164,16.88827
301797002646153216,0.1060983,1.367345E-05,20.0864,18.6212,17.8839,17.45093,17.17422
301797277524060160,0.1659723,3.964502E-05,19.56505,17.7385,16.71527,16.24484,15.91312
301797552401967104,0.1075663,2.6082E-05,20.28755,18.23179,17.20777,16.75562,16.37602
301797827279874048,0.09104228,1.728005E-05,19.61227,17.8104,16.83091,16.35017,15.98382
301798102157780992,0.09330761,2.028015E-05,19.60663,17.88443,16.94312,16.53296,16.1736
301798651913594880,0.09300902,3.296962E-05,20.14454,18.26663,17.27971,16.84429,16.51717
301799201669408768,0.08505789,2.250152E-05,20.08882,18.15275,17.21076,16.80583,16.47387
301799751425222656,0.1678794,3.696597E-05,20.91915,19.01651,17.77009,17.28387,16.92781
301800026303129600,0.1681964,2.25718E-05,20.27699,18.50096,17.43789,16.86816,16.44748
301800576058943488,0.08496389,3.195069E-05,20.14355,18.24267,17.1744,16.64424,16.15213
301800850936850432,0.08504127,1.432145E-05,19.34421,18.13582,17.53796,17.17036,16.98895
301801125814757376,0.08459932,2.491136E-05,19.20766,17.44667,16.56769,16.1442,15.85898
301801400692664320,0.06146668,2.104093E-05,19.80717,18.00595,17.1172,16.69146,16.37835
301801675570571264,0.08867424,2.106389E-05,19.67446,17.85935,16.93488,16.53244,16.16633
301801950448478208,0.08773529,8.133099E-06,19.4384,18.11621,17.51934,17.17841,16.99768
301802225326385152,0.0876554,1.622878E-05,18.56057,16.65339,15.68392,15.22105,14.8462
301802500204292096,0.08721134,1.923714E-05,19.27422,17.45038,16.53549,16.10822,15.79455
301802775082199040,0.08771932,1.743675E-05,18.93769,17.0093,16.08517,15.68313,15.35445
301803049960105984,0.03294319,9.251323E-06,17.76414,16.12346,15.48405,15.15734,14.90461
301803324838012928,0.07309938,8.186516E-06,19.63121,18.19184,17.4684,17.03699,16.78815
301803599715919872,0.03540421,6.967909E-06,18.31383,17.02667,16.58897,16.29564,16.21721
301803874593826816,0.08343904,2.84098E-05,20.21596,18.33961,17.3762,16.89487,16.49439
301804149471733760,0.08727632,1.039926E-05,19.51478,18.23545,17.607,17.22974,16.97853
301804424349640704,0.08184298,6.338103E-06,17.98944,16.99232,16.59272,16.24271,16.08294
301804974105454592,0.08852571,1.642753E-05,18.86408,16.93118,15.9316,15.47055,15.1032
301805248983361536,0.09004407,1.173207E-05,18.21381,16.87343,16.14755,15.76743,15.47414
301805523861268480,0.08105936,7.795755E-06,19.31009,18.16775,17.61959,17.29031,17.03709
301806073617082368,0.08888451,2.278663E-05,19.32331,17.58218,16.74683,16.34438,16.00344
301806348494989312,0.08794172,1.109699E-05,18.51663,17.13306,16.51531,16.18255,15.93669
301806898250803200,0.08771387,1.126738E-05,19.08495,17.86249,17.25306,16.88264,16.6382
301807173128710144,0.1685464,2.97094E-05,20.21059,18.17542,16.98634,16.50522,16.11983
301807448006617088,0.1095487,3.34121E-05,19.96906,18.49568,17.70158,17.29639,16.94065
301807722884524032,0.08443944,8.768297E-06,19.60616,18.42746,17.93454,17.5773,17.42067
301807997762430976,0.1082038,1.989784E-05,19.50962,17.33943,16.23802,15.74614,15.35776
301808272640337920,0.1085674,3.326294E-05,20.79621,18.47764,17.38775,16.88676,16.501
301808547518244864,0.1076635,2.70285E-05,20.56771,18.42061,17.38289,16.90386,16.5314
301808822396151808,0.108615,2.673648E-05,20.52715,18.79049,17.85744,17.43755,17.11652
301809097274058752,0.1058639,2.375977E-05,19.99541,18.22503,17.27814,16.84884,16.53379
301809372151965696,0.1057043,2.243309E-05,19.86551,17.95621,16.91683,16.46964,16.08739
301809921907779584,0.06298586,1.33382E-05,null,null,null,null,null
301810196785686528,0.03175354,7.582171E-06,18.98557,17.88806,17.51994,17.28375,17.18109
301810471663593472,0.06262695,1.494358E-05,18.23533,16.28991,15.31337,14.79247,14.37934
301810746541500416,0.08471707,1.008084E-05,19.13801,17.97712,17.47548,17.14358,16.96813
301811021419407360,0.06583685,1.015113E-05,19.77649,18.54844,17.93122,17.55557,17.35138
301811296297314304,0.1380402,2.590545E-05,20.30502,18.22448,17.16587,16.68034,16.31042
301811571175221248,0.1645773,3.819827E-05,21.05899,18.86316,17.63539,17.12911,16.72625
301811846053128192,0.1065858,8.106789E-06,19.35755,18.22268,17.6806,17.28011,17.12327
301812120931035136,0.09047463,1.956003E-05,19.09984,17.24033,16.28169,15.79917,15.44178
301812670686849024,0.1377121,2.169542E-05,20.57243,18.49839,17.57301,17.0447,16.61055
301812945564755968,0.1374652,2.493424E-05,20.43103,18.51907,17.48391,17.06645,16.70819
301813220442662912,0.1248814,1.839091E-05,19.28734,17.69042,16.80425,16.39672,16.05532
301813495320569856,0.07429044,7.016031E-06,19.47351,18.34406,17.9274,17.61772,-9999
301813770198476800,0.08647252,2.209493E-05,20.29285,18.39109,17.42958,16.98952,16.60609
301814045076383744,0.08909202,1.723715E-05,19.20362,17.58155,16.66023,16.18241,15.81545
301814594832197632,0.08885787,1.203029E-05,18.84483,17.23381,16.41097,15.98129,15.6708
301814869710104576,0.08841926,1.132071E-05,19.09146,17.48451,16.70422,16.28477,15.97938
301815144588011520,0.06948269,1.26094E-05,18.779,17.6673,17.27361,16.98025,16.7841
301815419465918464,0.08693989,1.169473E-05,19.3617,17.8381,17.04267,16.59742,16.30046
301815694343825408,0.1254437,1.87326E-05,18.92962,16.99947,15.93387,15.48337,15.09355
301815969221732352,0.1391594,3.083382E-05,20.46769,18.48896,17.38673,16.92621,16.55199
301816244099639296,0.08812667,2.29992E-05,20.31678,18.52136,17.60101,17.18475,16.85241
301816518977546240,0.08768653,1.848404E-05,19.59675,17.49628,16.49659,16.03772,15.65896
301817068733360128,0.137292,2.775994E-05,20.31037,18.3262,17.28985,16.87244,16.53611
301817343611267072,0.06983577,1.505305E-05,18.71198,17.38265,16.71987,16.34843,16.08998
301817893367080960,0.08886553,9.303222E-06,19.57007,18.41105,17.7866,17.40476,17.21591
301818168244987904,0.08808289,1.770704E-05,20.18274,18.5392,17.6724,17.22322,16.87982
301818443122894848,0.02067165,1.120728E-05,19.21904,18.182,17.66289,17.47523,17.23181
301818718000801792,0.1373351,2.822133E-05,19.49578,18.29212,16.95865,16.56586,16.28413
301818992878708736,0.08371435,8.231991E-06,19.09048,18.07473,17.80046,17.4807,17.5068
301819267756615680,0.08863734,2.414627E-05,20.4817,18.5805,17.5803,17.10044,16.74322
301819542634522624,0.108053,2.43259E-05,20.64353,18.4845,17.42909,16.95839,16.56817
301819817512429568,0.1618853,3.241233E-05,19.67308,18.28312,17.4981,17.07122,16.74587
301820092390336512,0.03738691,1.044961E-05,18.59661,17.32024,16.68966,16.33617,16.14959
301820367268243456,0.04852381,6.56577E-06,19.27282,18.13492,17.66335,17.36722,17.18057
301821191901964288,0.3256443,7.931126E-05,22.44584,20.92972,19.10574,18.46175,18.0369
301821466779871232,0.1100083,1.571986E-05,19.42916,17.6735,16.73088,16.24494,15.87737
301822016535685120,0.1069756,2.026008E-05,19.48124,17.43871,16.38551,15.90948,15.53206
301822566291499008,0.4198091,0.0001124807,24.83205,20.89222,19.11632,18.39231,17.91412
301823665803126784,0.1642807,3.512515E-05,20.72381,18.33205,17.09071,16.57671,16.21045
301823940681033728,0.0921103,1.568625E-05,19.4772,18.36966,17.71332,17.33442,17.12453
301824490436847616,0.06502754,1.341729E-05,18.20622,16.18589,15.25301,14.82444,14.46529
301825040192661504,0.06491762,1.224447E-05,18.30706,16.33035,15.44934,15.04528,14.71362
301825315070568448,0.08461425,3.09848E-05,20.18802,18.30238,17.38426,16.98149,16.65722
301825589948475392,0.08561133,1.6626E-05,18.99687,17.22665,16.36857,15.92501,15.59715
301825864826382336,0.07937673,1.644635E-05,19.29477,17.62482,16.85359,16.4431,16.14198
301826139704289280,0.03541203,7.096697E-06,18.90786,17.73177,17.20802,16.89994,16.66879
301826414582196224,0.08336419,1.384883E-05,17.45392,16.63798,16.31289,16.11984,15.90622
301826689460103168,0.08697634,1.920694E-05,19.4724,17.83725,17.06774,16.67512,16.38547
301826964338010112,0.1647106,2.796194E-05,20.06786,18.5162,17.41973,16.91762,16.51948
301827788971730944,0.08323718,1.821115E-05,20.42349,18.09583,17.16672,16.73038,16.38363
301828338727544832,0.06881656,1.722553E-05,19.41903,17.6888,16.83317,16.41274,16.07078
301828613605451776,0.08371498,2.044458E-05,18.98642,17.11524,16.17508,15.75395,15.40597
301828888483358720,0.1495905,7.569004E-06,20.31561,19.68312,19.1729,18.94296,19.17712
301829163361265664,0.421273,0.0001705308,21.33025,19.30864,17.52024,16.75781,16.32415
301829438239172608,0.06167085,1.447672E-05,18.4918,16.46646,15.49594,15.06138,14.6885
301829713117079552,0.3799065,7.414662E-05,24.04953,20.33426,18.52225,17.91005,17.53027
301829987994986496,0.1319097,3.048128E-05,20.33974,18.32946,17.32977,16.8836,16.51595
301830812628707328,0.1266301,3.006657E-05,20.65199,18.66011,17.65773,17.2254,16.87092
301831362384521216,0.0634988,6.007347E-06,19.94571,18.88787,18.57505,18.2667,18.15143
301831637262428160,0.06359012,1.791377E-05,18.57301,16.55348,15.6642,15.20724,14.83318
301831912140335104,0.4536749,8.553328E-05,22.54486,20.49502,18.72294,17.9402,17.53736
301832187018242048,0.01657376,7.19938E-06,17.93889,16.92891,16.46552,16.24861,16.05577
301832461896148992,0.06193933,9.641154E-06,19.59861,18.11013,17.31326,16.85893,16.50943
301833011651962880,0.0972679,1.194575E-05,19.568,18.22149,17.57501,17.22772,16.97038
301833561407776768,0.1109342,3.305253E-05,20.34544,18.53021,17.44048,16.9238,16.49268
301833836285683712,0.3627468,0.0001199296,23.33965,21.16172,19.16477,18.44171,17.98345
301834386041497600,0.01258756,5.864556E-06,19.26286,18.1316,17.75721,17.49191,17.31719
301834660919404544,0.3568458,6.781092E-05,22.36216,20.69206,18.95184,18.35172,17.88077
301834935797311488,0.08773474,1.562235E-05,18.67418,16.65849,15.6526,15.19775,14.83988
301835485553125376,0.06137475,1.1188E-05,18.26182,16.439,15.65013,15.26846,14.99006
301836035308939264,0.09146604,2.245014E-05,19.61262,18.06538,16.98834,16.36906,15.91117
301836310186846208,0.09604198,2.165734E-05,20.38629,18.54191,17.64378,17.22164,16.88824
301836585064753152,0.04619598,9.340081E-06,17.50273,16.11915,15.50183,15.14641,14.95086
301836859942660096,0.05736349,6.267423E-06,19.342,18.35013,18.02059,17.7212,17.61808
301837684576380928,0.5443595,0.0001554446,21.98577,20.62945,18.90295,17.9177,17.52027
301837959454287872,0.1647461,2.027527E-05,19.37619,18.17631,17.43552,17.02564,16.71688
301838234332194816,0.08472607,1.510233E-05,19.52838,17.49109,16.57729,16.1604,15.84511
301838509210101760,0.09177374,1.988089E-05,19.17277,17.01956,15.99014,15.51661,15.13089
301838784088008704,0.08136201,4.838413E-06,18.66915,17.27125,16.70082,16.32068,16.05265
301839058965915648,0.09344584,2.76806E-05,19.2995,17.27563,16.21284,15.72975,15.34909
301839333843822592,0.09413693,2.441809E-05,20.36738,18.20341,17.16632,16.68744,16.30647
301839608721729536,0.07758574,1.560617E-05,19.76878,18.29339,17.49255,16.98127,16.64792
301839883599636480,0.09341974,2.100968E-05,19.63617,17.67162,16.7734,16.37296,16.04556
301840708233357312,0.2360831,3.721433E-05,21.2836,18.96992,17.54142,17.00359,16.65239
301840983111264256,0.1090729,1.957244E-05,19.45063,17.455,16.46865,16.04761,15.68494
301841257989171200,0.06207497,2.133474E-05,20.07479,18.12014,17.10542,16.5767,16.11048
301841532867078144,0.3079552,8.660236E-06,20.71415,19.7705,18.97058,18.77933,18.42167
301841807744985088,0.1094295,1.390036E-05,19.27911,17.89317,17.19883,16.84211,16.57659
301842082622892032,0.08058519,6.057466E-06,18.78861,17.54317,17.13794,16.80791,16.70053
301842357500798976,0.06251667,6.83614E-06,18.26941,17.14595,16.871,16.63844,16.55147
301842632378705920,0.0465229,1.28383E-05,19.26565,17.3777,16.51269,16.10095,15.7633
301842907256612864,0.3208237,6.985819E-05,23.52254,20.30857,18.69665,18.12747,17.73777
301843182134519808,0.06295218,1.395223E-05,19.83295,17.81757,16.94018,16.52042,16.19363
301843457012426752,0.1098269,1.127956E-05,19.46888,18.28435,17.80797,17.5585,17.35944
301843731890333696,0.06671763,1.304986E-05,19.15249,17.30563,16.39987,15.91849,15.57049
301844006768240640,0.09211832,9.709441E-06,18.31649,17.07457,16.43267,16.06024,15.8072
301844281646147584,0.06313949,1.5051E-05,19.1026,17.28404,16.40242,16.01302,15.67911
301844556524054528,0.1092338,1.262969E-05,19.37868,17.99578,17.13904,16.73603,16.40711
301844831401961472,0.06284358,1.324573E-05,18.52851,16.53637,15.65789,15.24165,14.89371
301845106279868416,0.3220284,7.476981E-05,25.19326,20.24748,18.51188,17.89706,17.46977
301845381157775360,0.04636251,2.16132E-05,19.08585,17.66315,17.14394,16.84957,16.73189
301845656035682304,0.04681011,1.572597E-05,19.29772,17.99537,17.52418,17.27072,17.11163
301845930913589248,0.2061687,2.220488E-05,19.53975,18.46164,17.67111,17.24239,17.01337
301846205791496192,0.03412346,8.573771E-06,17.69015,16.50115,16.05498,15.75471,15.55504
301846480669403136,0.08910091,1.681311E-05,19.92409,18.26054,17.37292,16.95729,16.6743
301846755547310080,0.03463108,9.258326E-06,18.85349,17.7116,17.28282,17.0377,16.81895
301847030425217024,0.04617104,6.386596E-06,17.88746,16.8849,16.55919,16.38464,16.22476
301847305303123968,0.06572735,1.526293E-05,19.86068,18.28517,17.38153,16.87378,16.53049
301847580181030912,0.1681609,3.494193E-05,19.86743,18.09013,16.99533,16.52374,16.19949
301847855058937856,0.1252793,2.521792E-05,19.6558,17.4995,16.36105,15.89016,15.48653
301848129936844800,0.03467486,6.541683E-06,18.59299,17.61787,17.25498,17.03277,16.89863
301848404814751744,0.09600016,1.805326E-05,18.95095,17.26954,16.35184,15.88483,15.64541
301848679692658688,0.3076873,5.429116E-05,21.90009,19.78166,18.13071,17.53095,17.1954
301848954570565632,0.0650453,1.303707E-05,17.70938,15.67738,14.75027,14.29596,13.96081
301849504326379520,0.08003111,1.593609E-05,18.54824,16.47894,15.51879,15.07781,14.75636
301849779204286464,0.04720632,1.374763E-05,18.16919,16.35835,15.50778,15.11004,14.77567
301850054082193408,0.1090213,1.787854E-05,19.94118,18.34051,17.56341,17.20252,16.95087
301850328960100352,0.04646964,1.496955E-05,19.47651,17.6189,16.79434,16.39361,16.1004
301850603838007296,0.215447,4.664653E-05,21.68071,19.40196,17.95507,17.39318,17.03988
301850878715914240,0.2283176,7.972511E-06,19.75112,18.97456,18.35599,17.94992,17.85176
301851153593821184,0.06481871,1.897652E-05,19.64485,17.71992,16.85086,16.44509,16.12017
301851428471728128,0.08606229,3.113457E-05,20.66564,18.80823,17.93581,17.49181,17.15201
301851703349635072,0.06319394,1.756961E-05,19.71403,17.83055,16.97265,16.59605,16.31074
301851978227542016,0.03853054,1.946338E-05,19.14855,17.80437,17.23663,16.93042,16.68193
301852253105448960,0.06226544,1.203569E-05,17.8924,15.772,14.84234,14.42366,14.07716
301852527983355904,0.06655637,5.936497E-06,18.45655,17.53769,17.18768,16.87893,16.7581
301852802861262848,0.04704995,1.226402E-05,18.66847,16.84856,16.00249,15.59609,15.29041
301853077739169792,0.08696617,5.526167E-06,19.34306,18.32124,17.79225,17.38825,17.22176
301853352617076736,0.06268962,9.714205E-06,18.19423,16.44112,15.64038,15.26206,14.96753
301853627494983680,0.1735455,1.736306E-05,19.41178,18.14165,17.26537,16.77312,16.50002
301853902372890624,0.06318191,1.459111E-05,19.3655,18.06316,17.58287,17.25497,17.09749
301854177250797568,0.1257449,2.706443E-05,19.94758,18.22388,17.15042,16.67307,16.30738
301854452128704512,0.06605762,1.454342E-05,19.22582,17.80465,17.06399,16.66961,16.42684
301854727006611456,0.06260738,2.464155E-05,19.26257,17.73534,17.02594,16.65186,16.35955
301855001884518400,0.06356111,1.452838E-05,18.87536,16.94884,15.99557,15.54756,15.22373
301855276762425344,0.2807992,4.723591E-05,21.72987,19.79453,18.17223,17.6192,17.25033
301855551640332288,0.0865969,2.809942E-05,19.58055,18.03671,17.30225,16.98374,16.66202
301855826518239232,0.08058001,1.191101E-05,19.87378,17.71096,16.94054,16.46687,16.14744
301856101396146176,0.08670224,1.327073E-05,17.9985,16.44173,15.61296,15.16707,14.81194
301856376274053120,0.8580068,0.7386516,null,null,null,null,null
301856651151960064,0.1733621,2.202367E-05,20.49621,18.59686,17.46882,17.04421,16.72911
301856926029867008,0.08633437,6.001176E-06,18.61782,17.50808,17.03367,16.68771,16.53642
301857200907773952,0.1255851,7.278131E-06,18.96638,17.67399,16.96639,16.53572,16.27462
301857750663587840,0.08162058,2.563713E-05,20.13041,18.27133,17.35919,16.93564,16.63571
301858025541494784,0.1369716,2.702051E-05,19.151,17.5872,16.64994,16.19477,15.84553
301858300419401728,0.08850689,9.053956E-06,18.8372,17.5736,16.94491,16.55136,16.31323
301858575297308672,0.08192272,9.006877E-06,18.94559,17.94567,17.58029,17.22101,17.25451
301858850175215616,0.3173598,0.0001152393,null,null,null,null,null
301859125053122560,0.06538612,1.140717E-05,19.38538,17.80342,17.04012,16.58674,16.27482
301859399931029504,0.06528676,1.587382E-05,19.92521,18.0041,17.1159,16.70341,16.37399
301859674808936448,0.08312663,2.15267E-05,20.15619,18.31709,17.42623,17.01371,16.75335
301859949686843392,0.0849936,1.482137E-05,19.67073,18.29753,17.71316,17.42164,17.21721
301860224564750336,0.08737121,7.640928E-06,18.15283,17.00065,16.46634,15.97283,15.84019
301860499442657280,0.0651919,7.544886E-06,19.61468,18.11074,17.42559,16.98768,16.67344
301860774320564224,0.06574579,7.788071E-06,18.85933,17.41947,16.7676,16.37855,16.12194
301861049198471168,0.08284637,2.610168E-05,20.44715,18.55854,17.68077,17.27881,16.97721
301861324076378112,0.09211791,2.531691E-05,19.67443,17.83694,16.84804,16.37541,16.00977
301861598954285056,0.06277732,1.40909E-05,18.65988,17.0804,16.32243,15.91487,15.66061
301862148710098944,0.06601022,2.579188E-05,19.90614,18.19563,17.30731,16.8646,16.57976
301862423588005888,0.08074103,7.072442E-06,18.40966,17.04436,16.38251,15.97757,15.7208
301862698465912832,0.08236951,8.67712E-06,19.36553,17.90388,17.2338,16.8594,16.64255
301862973343819776,0.1645564,1.418926E-05,19.43513,18.24456,17.44732,16.99553,16.6956
301863523099633664,0.02801047,1.336605E-05,18.91403,17.41342,16.62761,16.24715,15.95309
301863797977540608,0.1987801,3.522759E-05,21.136,18.81277,17.492,16.99509,16.66994
301864072855447552,0.08662774,1.901836E-05,19.90141,17.93682,16.99631,16.55743,16.24537
301864347733354496,0.06204112,1.548393E-05,18.35682,16.75777,16.00419,15.60244,15.29703
301864622611261440,0.1838783,3.3736E-05,20.22647,18.06956,16.77302,16.28563,16.08247
301864897489168384,0.09729816,1.585778E-05,18.39616,16.53997,15.62238,15.19916,14.86746
301865172367075328,0.06422623,4.116591E-05,20.16867,18.46705,17.48273,16.89227,16.42644
301865447244982272,0.1252315,2.306032E-05,19.53169,17.5549,16.49322,16.0598,15.69932
301865997000796160,0.309481,6.963963E-05,22.71724,20.10291,18.50139,17.93458,17.56894
301866271878703104,0.1259033,2.376697E-05,20.20412,18.29768,17.33377,16.92017,16.53395
301866546756610048,0.5186239,5.952677E-05,21.77749,21.20689,20.15034,19.61121,19.33649
301866821634516992,0.1250283,2.040933E-05,20.10562,18.55433,17.73116,17.34938,17.01077
301867096512423936,0.08112247,5.23343E-06,18.97938,17.77642,17.29247,16.96266,16.82424
301867371390330880,0.2185445,3.880261E-05,20.8122,18.6561,17.22664,16.69941,16.34044
301867646268237824,0.06171405,2.143925E-05,20.48234,18.56871,17.65721,17.21964,16.90223
301867921146144768,0.08695569,6.515808E-06,17.36856,16.27406,15.30933,14.91336,14.79802
301868196024051712,0.0814579,6.637493E-06,18.20506,16.78533,16.0878,15.67274,15.41128
301868470901958656,0.08138505,2.066437E-05,20.66568,18.50844,17.48269,16.92966,16.51063
301868745779865600,0.04669769,6.793091E-06,18.63508,17.53917,17.0454,16.74532,16.569
301869020657772544,0.09232026,5.376575E-06,19.5545,18.40862,17.68125,17.18966,16.93138
301869295535679488,0.04660738,8.199358E-06,18.65045,17.47754,17.08484,16.80848,16.69809
301869845291493376,0.0387163,6.870092E-06,18.46334,17.52588,17.23221,17.0051,16.90801
301870120169400320,0.04639048,1.383295E-05,18.80905,16.94626,16.10121,15.70161,15.39587
301870395047307264,0.08699062,5.151573E-06,18.37142,17.31517,16.70586,16.22182,16.00997
301870669925214208,0.04589036,1.168073E-05,17.54365,16.07026,15.33028,14.90173,14.61963
301870944803121152,0.06499501,5.895408E-06,18.55191,17.39411,16.71563,16.27316,16.02165
301871219681028096,0.08085039,1.988854E-05,19.50296,17.60616,16.69336,16.25904,15.9145
301871494558935040,0.1694297,2.883246E-05,20.3746,18.32631,17.0906,16.59463,16.20255
301871769436841984,0.1686911,1.021913E-05,18.38041,17.86282,17.57204,17.23613,17.32414
301872044314748928,0.03502265,1.056322E-05,17.57557,16.35159,15.79077,15.44544,15.19604
301872319192655872,0.08252737,2.000467E-05,19.91563,18.30852,17.56877,17.19152,16.94018
301872868948469760,0.1601704,2.961512E-05,20.19971,18.41435,17.28543,16.79729,16.43638
301873143826376704,0.08190168,1.120873E-05,19.82655,18.26493,17.41296,16.96146,16.65476
301873418704283648,0.09034477,1.564896E-05,19.14646,17.20663,16.24115,15.81905,15.46948
301873693582190592,0.1692473,2.930942E-05,20.53472,18.34488,17.13918,16.66674,16.3278
301873968460097536,0.04577184,1.418727E-05,19.08747,17.59223,16.59731,16.15837,15.80311
301874518215911424,0.07743941,1.753475E-05,19.38962,18.11589,17.59585,17.26856,17.03682
301874793093818368,0.09259247,1.983954E-05,19.3824,17.81743,17.24421,16.97999,16.73932
301875342849632256,0.200706,3.712685E-05,21.50749,19.26019,17.96152,17.46728,17.08267
301875617727539200,0.06482466,3.953093E-06,17.63496,16.28238,15.63926,15.17294,14.92673
301875892605446144,0.08054834,1.774466E-05,18.94049,17.05787,16.12683,15.71725,15.36048
301876167483353088,0.04730976,1.486633E-05,19.23683,17.53239,16.65579,16.19401,15.81507
301876442361260032,0.0928099,1.568716E-05,19.13611,17.13307,16.15467,15.72316,15.36087
301876717239166976,0.1932946,4.615407E-05,20.6156,18.96371,17.65038,17.14089,16.731
301876992117073920,0.311795,6.0325E-05,22.34599,19.73191,18.12682,17.5287,17.13712
301877266994980864,0.05647835,1.116608E-05,18.24126,16.35715,15.50788,15.08795,14.76713
301877541872887808,0.2027204,9.756552E-06,19.28498,18.26913,17.56581,17.1694,16.91188
301877816750794752,0.09200749,1.746725E-05,19.80788,17.91154,17.00562,16.61553,16.31289
301878091628701696,0.2000929,2.766059E-05,20.68685,18.75606,17.49601,16.95911,16.63282
301878366506608640,0.1400012,9.307904E-06,19.24116,18.21097,17.6187,17.29213,17.10987
301878641384515584,0.1688163,2.51189E-05,19.56976,18.05537,17.0743,16.64312,16.31248
301878916262422528,0.08714681,3.635754E-05,20.23092,18.42286,17.5577,17.14909,16.8349
301879191140329472,0.1597646,3.482462E-05,20.95228,18.8164,17.6451,17.15571,16.82502
301880015774050304,0.04483392,1.408005E-05,17.52606,15.85473,15.10012,14.74038,14.44261
301880290651957248,0.08765419,2.479294E-05,20.67507,18.73854,17.7736,17.35561,16.97374
301880840407771136,0.1246748,8.498488E-06,20.1242,18.74868,17.95619,17.51089,17.18803
301881115285678080,0.09149828,2.15946E-05,20.07271,18.07217,17.08549,16.6485,16.28031
301881390163585024,0.09246444,2.014974E-05,19.55867,17.65646,16.74422,16.336,16.0367
301881665041491968,0.06515549,1.739051E-05,19.87674,18.00967,17.13327,16.70855,16.42297
301881939919398912,0.171811,3.083092E-05,20.5569,18.50233,17.2457,16.74503,16.36036
301882214797305856,0.0621501,1.323326E-05,19.10498,17.66437,17.12715,16.81515,16.61157
301882489675212800,0.172407,3.834253E-05,21.17658,18.95518,17.72259,17.24442,16.88841
